../bba/After_3_Passes.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
313   W  3H-E      -140          T32.A7.KQT2.Q974 J65.QT5432.97.A5 KQ97.6.AJ843.JT3 A84.KJ98.65.K862 | 1C-P-1H-P-2H-P-P-X-P-3C-3H
314   W  2H-S       170          942.A72.KJ6.QT74 QJ53.J96.Q97.A92 A6.KQT84.T852.K5 KT87.53.A43.J863 | P-P-P-1H-P-2C=1=-P-2D=2=-P-2H | Reverse drury | Artificial
315   W  3H-S       -50          KJ72..T943.AQJ53 AT986.853.J62.K4 Q543.AQT962.K.86 .KJ74.AQ875.T972 | P-1C-1S-2H=1=-P-3D-P-3H | 1X-(Y)-2Z forcing
316   W  2H-S       110          QT32.87.AK63.JT9 K985.QJ65.84.875 6.AT943.QJ2.AQ42 AJ74.K2.T975.K63 | P-P-P-1H-P-1S-P-2C-P-2H
317   W  4H-S       650          AQ96.64.QJ32.T86 K73.J95.KT84.Q93 .KQ8732.A9.AJ542 JT8542.AT.765.K7 | 2S-P-P-3S=1=-P-3N=2=-P-4H | Michaels Cuebid | To the partner's longer
318   W  1S-N        80          Q876.K74.AT52.Q4 KT3.T98.J74.AK63 AJ9.A52.Q963.J98 542.QJ63.K8.T752 | P-P-P-1D-P-1S
319   W  -W                      653.AQT8.J872.65 T74.K76.963.AKJ8 Q92.J954.AQ5.QT7 AKJ8.32.KT4.9432 | P
320   W  -W                      K982.KJ85.9.J643 QJ3.AQ3.Q876.T95 A65.974.T532.AK7 T74.T62.AKJ4.Q82 | P
321   W  1N-S       -50          KJ752.943.K86.97 843.T72.JT2.AKQ8 T9.AKJ8.A97.5432 AQ6.Q65.Q543.JT6 | P-P-P-1C-P-1S-P-1N
322   W  4H-S       620          AQT.K975.T5.J732 J76.QT63.K7.KT64 K32.AJ842.A632.8 9854..QJ984.AQ95 | P-P-P-1H-P-2C=1=-P-2D=2=-X-2H-P-4H | Reverse drury | Artificial
323   W  2H-S       170          642.JT.AKJ6.Q632 KT985.952.873.A5 3.AK873.QT4.KJ87 AQJ7.Q64.952.T94 | P-P-P-1H-P-2D-P-2H
324   W  1N-S        90          KQ72.876.K83.863 J953.AK9.72.QT75 A4.QT53.QJ96.A92 T86.J42.AT54.KJ4 | P-P-P-1D-P-1S-P-1N
325   W  1N-S       120          AQT9.853.J86.K64 J852.QT97.K3.A92 K6.K62.A952.QT83 743.AJ4.QT74.J75 | P-P-P-1D-P-1S-P-1N
326   W  2D-N       110          KJ43.52.Q543.T32 Q976.843.82.AKJ4 T5.AKQ6.KJT96.87 A82.JT97.A7.Q965 | 1C-P-1S-X-XX=1=-2D | Support double redouble
327   W  4H-S       620          Q73.A987.KJ5.J93 KJ642.2.Q832.Q62 A.J6543.A976.AT8 T985.KQT.T4.K754 | P-P-P-1H-P-2C=1=-P-2D=2=-P-3H-P-4H | Reverse drury | Artificial
328   W  3N-S       400          AK83.J73.53.K532 Q7654.5.KJ4.J986 9.AQ92.AQ72.QT74 JT2.KT864.T986.A | P-1C-P-1H-P-1S-P-3N
329   W  3H-S       140          KJ6.763.Q93.AT74 Q873.AT.J7652.63 A4.QJ852.K8.K952 T952.K94.AT4.QJ8 | P-P-P-1H-P-2C=1=-P-2D=2=-P-2H-P-3H | Reverse drury | Artificial
330   W  2N-N       120          A85.J853.K743.KT KT43.KT4.Q6.Q532 J92.Q7.AT98.AJ64 Q76.A962.J52.987 | P-1D-P-2D=1=-P-2N | Inverted minors
331   W  -W                      KQJ2.T8.7642.K72 A83.J73.Q853.A86 754.KQ65.AT9.QT3 T96.A942.KJ.J954 | P
332   W  2H-W      -140          A7.652.K753.KT84 QJT8.AK98.8.J973 9543.J7.AQT6.A62 K62.QT43.J942.Q5 | P-P-1C-P-1H-P-2H
333   W  1N-N       120          J3.QJ3.QT42.AT83 AT95.A9.J985.J62 K62.T76.A76.KQ54 Q874.K8542.K3.97 | P-P-P-1C-1H-1N
334   W  1N-W       -90          K5432.T3.K2.QT86 AQ9.8764.JT53.A9 J76.AQJ9.Q76.J75 T8.K52.A984.K432 | P-P-1D-P-1N
335   W  -W                      J42.765.K87.AJ86 A986.KQ83.JT9.73 KT3.JT9.A652.KT2 Q75.A42.Q43.Q954 | P
336   W  3N-S       400          AT86.J743.A8.Q83 J9432.Q2.JT6.KT9 K5.AT6.KQ954.J75 Q7.K985.732.A642 | P-1C-P-1D-P-1H-P-3N
337   W  3H-W      -140          8754.T95.A95.Q63 AQ3.Q732.64.K972 KJ2.AK.T873.J854 T96.J864.KQJ2.AT | P-P-P-1D-P-1S-X=1=-XX=2=-2H-P-P-2S-3H | Two suit takeout double | Support double redouble
338   W  3D-S       130          AQ96.82.KQ6.7542 K83.T965.32.KQ96 72.QJ4.AJ9874.A3 JT54.AK73.T5.JT8 | P-P-P-1D-P-1S-P-2D-P-3D
339   W  1N-S        90          A986.J864.K87.Q5 QJ3.Q32.AQT.7632 542.A9.653.AKT84 KT7.KT75.J942.J9 | P-P-P-1C-P-1H-P-1N
340   W  -W                      AQT7.K95.T42.853 K62.J32.Q97.A972 J84.QT7.AK5.JT64 953.A864.J863.KQ | P
341   W  1N-N      -100          AJ4.Q95.J853.T72 Q93.KT87.AT62.Q9 T76.A432.Q.AJ865 K852.J6.K974.K43 | P-P-P-1C-P-1D-P-1H-P-1N
342   W  2S-N       -50          AT75.JT4.J54.KJT QJ2.Q93.A92.Q943 K83.K72.QT.A8652 964.A865.K8763.7 | P-P-P-1C-1D-1S-2D-X=1=-P-2S | Support double redouble
343   W  2H-N       110          QJ92.J732.A2.T76 K54.A85.J985.Q85 76.KQ64.K64.A432 AT83.T9.QT73.KJ9 | P-P-P-1C-P-1H-P-2H
344   W  1H-N       110          QJT9.AQJ2.42.T82 A765.K9.8753.J53 82.T83.KQJ9.AQ64 K43.7654.AT6.K97 | P-P-P-1D-P-1H
345   W  2H-N       140          K872.QJ76.5.KT53 AQ3.K42.743.J962 T5.AT98.KQJT9.Q8 J964.53.A862.A74 | P-P-P-1D-P-1H-P-2H
346   W  1H-N       110          QT6.9542.KQ62.A2 854.Q73.A94.8763 KJ2.K86.753.KQ95 A973.AJT.JT8.JT4 | P-P-P-1C-P-1H
347   W  -W                      Q52.K43.QT62.A65 A7.A876.9843.QJ3 KJ6.QJ5.KJ75.842 T9843.T92.A.KT97 | P
348   W  -W                      KJ42.9.T752.KJ43 Q97.AQ76.J8.Q985 853.KJT5.K94.AT2 AT6.8432.AQ63.76 | P
349   W  2S-N       140          Q763.QT.KQ8.Q986 J5.J62.AT96.AJ43 AT98.A9743.74.K5 K42.K85.J532.T72 | P-P-P-1H-P-1S-P-2S
350   W  2S-S       140          KT93.QJT3.QT.K76 A85.K752.J9852.8 Q764.9.A43.AJ932 J2.A864.K76.QT54 | P-P-P-1C-P-1H-P-1S-P-2S
351   W  3C-S       150          QT64.AQ62.K3.862 A875.T753.QT92.Q KJ3.4.AJ4.KT9743 92.KJ98.8765.AJ5 | P-P-P-1C-P-1H-P-2C-P-3C
352   W  3C-S       130          JT8.8652.AQ4.K92 9742.AQJ4.K973.T AK3.K7.82.J76543 Q65.T93.JT65.AQ8 | P-P-P-1C-P-1H-P-2C-P-3C
353   W  3N-N       400          KJ9.QT52.J943.A8 T8762.K964.2.QT6 5.87.AKQ85.KJ432 AQ43.AJ3.T76.975 | P-P-P-1D-P-1H-P-2C-P-2N-P-3N
354   W  2N-S      -100          J854.AJ965..KQT5 AQ93.KT2.JT63.96 K72.83.AK92.J742 T6.Q74.Q8754.A83 | P-1H-P-1N=1=-P-2C-P-2N | Forcing 1NT
355   W  2H-N       140          AK53.Q876.94.Q95 864.K93.T876.A76 J9.A542.A53.KJ32 QT72.JT.KQJ2.T84 | P-P-P-1C-P-1H-P-2H
356   W  -W                      AK96.965.QJT6.83 T874.QJT8.4.KQ54 QJ3.A4.8732.AT92 52.K732.AK95.J76 | P
357   W  1H-N       110          J943.AJ52.KJ9.J7 A.Q976.QT62.K952 K62.T43.A3.AT843 QT875.K8.8754.Q6 | P-P-P-1C-P-1H
358   W  1H-N       110          KQJ9.J873.Q.Q875 762.AK2.9864.943 84.954.AKJ72.KJT AT53.QT6.T53.A62 | P-P-P-1D-P-1H
359   W  -W                      KQ86.9653.A43.Q5 J953.QJT.Q5.A862 AT7.A42.T872.KT4 42.K87.KJ96.J973 | P
360   W  3H-S       140          JT96.T84.AQ5.AT2 Q72.K52.K32.Q983 A85.QJ976.J74.K6 K43.A3.T986.J754 | P-P-P-1H-P-2C=1=-P-2H-P-2N-P-3H | Reverse drury
361   W  1H-N       110          92.KJ62.KJ82.Q85 KT73.543.A54.972 J84.AT9.963.AKT3 AQ65.Q87.QT7.J64 | P-P-P-1C-P-1H
362   W  2H-S       170          KT93.K53.J.J9854 AQ86.J87.T987.Q3 J4.AQT92.AQ53.76 752.64.K642.AKT2 | P-P-P-1H-P-2H
363   W  1H-N        80          A743.K943.Q86.52 KT9.JT5.953.A987 Q2.762.AJT7.KQ43 J865.AQ8.K42.JT6 | P-P-P-1D-P-1H
364   W  2S-W        50          9743.32.A53.A532 J65.AKT7.62.K874 AQ.Q985.KQ984.T6 KT82.J64.JT7.QJ9 | P-P-1C-1D-1S-2D-X=1=-P-2S | Support double redouble
365   W  3D-S       170          T976.6.K952.AQ94 K852.K4.AT76.872 A.AQJT5.QJ843.T3 QJ43.98732..KJ65 | P-P-P-1H-P-1S-P-2D-P-3D
366   W  3C-S       110          AQ86.Q92.J74.J53 KJ94.743.AK52.94 753.AT8.Q9.AQT76 T2.KJ65.T863.K82 | P-P-1D-2C-2D-2N=1=-P-3C | Limit raise or better in !C
367   W  2N-S      -100          T975.Q4.JT6.AK75 A64.985.Q983.JT2 K2.T732.AK42.Q63 QJ83.AKJ6.75.984 | P-P-P-1D-P-1S-P-1N-P-2C-P-2N
368   W  1H-N       -50          8632.A842.QT6.93 AQ9.T7.KJ84.J742 JT7.QJ5.A95.AT86 K54.K963.732.KQ5 | P-P-P-1C-P-1H
369   W  1N-W       -90          QT32.J.QT95.KJ83 A865.9875.J.AQ64 J74.AQT64.A762.9 K9.K32.K843.T752 | P-P-1C-1H-1N
370   W  2H-S       140          JT62.T5.KJ74.A63 Q975.J982.A982.5 3.AKQ74.Q3.QJT94 AK84.63.T65.K872 | P-P-P-1H-P-1S-P-2C-P-2H
371   W  2S-N       -50          Q952.JT64.K9.K65 K8.8752.J762.A82 A63.K93.Q83.QJT3 JT74.AQ.AT54.974 | P-P-P-1C-P-1H-P-P-X-XX-2D-P-P-2S
372   W  1N-W       -90          K854.Q43..K87432 732.AJT8.A975.QT Q96.965.KQT86.A9 AJT.K72.J432.J65 | P-P-1D-P-1N
373   W  3D-S       110          Q62.863.KJ43.QJ8 8743.742.AQ.A965 AT.AKQT.98752.T3 KJ95.J95.T6.K742 | P-P-P-1D-P-3D
374   W  1N-S        90          K9632.A4.JT8.T95 QJ5.JT6.Q542.KQ4 74.KQ72.AK3.8732 AT8.9853.976.AJ6 | P-P-P-1C-P-1S-P-1N
375   W  1N-S      -100          T96.A74.K9843.72 KJ2.K652.Q6.JT85 Q75.98.AT7.AQ643 A843.QJT3.J52.K9 | P-P-P-1C-P-1D-P-1N
376   W  1N-S       -50          8754.K962.87.KQ2 J93.A74.JT62.A95 AT2.J8.AK954.873 KQ6.QT53.Q3.JT64 | P-P-P-1D-P-1H-P-1N
377   W  1N-S       120          KQ85.A75.JT.T842 T942.K94.9764.A6 3.Q86.AK53.KQ973 AJ76.JT32.Q82.J5 | P-P-P-1C-P-1S-P-1N
378   W  3C-S       110          T764.65.A93.AJ42 J983.A87.QJ8.853 Q.KQ932.KT2.K976 AK52.JT4.7654.QT | P-P-P-1H-P-1S-P-2C-P-3C
379   W  2D-N        90          AJ3.42.KQJ5.9542 KT82.KT95.T4.KQT Q74.AQ63.873.A83 965.J87.A962.J76 | P-P-P-1C-P-1D-X=1=-P-1S-2C-P-2D | Two suit takeout double
380   W  1N-S        90          K8542.K9.JT4.J96 QT96.Q854.KQ82.5 J7.762.A65.AKT72 A3.AJT3.973.Q843 | P-P-P-1C-P-1S-P-1N
381   W  2S-E       100          KJ7.KQ54.T86.Q64 9632.AT6.Q754.97 Q8.98732.AK.K832 AT54.J.J932.AJT5 | 1D-P-1S-P-2S
382   W  2C-N        90          AK92.432.K8.JT43 764.Q5.QT762.K85 JT5.AJ96.43.AQ76 Q83.KT87.AJ95.92 | P-1C-P-1H-P-1S-P-2C
383   W  1N-S        90          A72.9874.A864.Q6 853.A632.97.A843 QT6.KJ.KQJ52.752 KJ94.QT5.T3.KJT9 | P-P-P-1D-P-1H-P-1N
384   W  3H-E      -170          6432.J2.K752.K87 KJT98.AT87.QJ86. A7.K96.93.AJT952 Q5.Q543.AT4.Q643 | P-P-1S-2C-X-P-2H-P-2S-P-3H
385   W  2S-N       140          K9542..AT52.K973 Q6.QJ32.QJ864.T4 A73.A9654.93.QJ2 JT8.KT87.K7.A865 | 1C-1S-X-2C=1=-2H-2S | Limit raise or better in !S
386   W  2H-E       150          AT95.AQ74.92.654 8742.KJ986.K7.JT Q.T532.AJ86.AQ72 KJ63..QT543.K983 | P-P-2H
387   W  2H-S       110          J2.963.A874.K872 Q874.7.KQJT.QJT9 AK3.T8542.963.A6 T965.AKQJ.52.543 | P-P-P-1H-P-2H
388   W  1N-N       120          A86.Q63.T96.KQ75 QT54.A85.875.JT6 72.J942.AKJ.A832 KJ93.KT7.Q432.94 | P-P-P-1C-P-1N
389   W  1N-S      -100          8753.A5.J842.A64 A964.Q43.QT97.K9 Q2.KJ86.A63.Q753 KJT.T972.K5.JT82 | P-P-P-1C-P-1S-P-1N
390   W  -W                      A2.AJ53.J643.J43 T975.KQ.T92.A987 QJ86.642.K5.KQT6 K43.T987.AQ87.52 | P
391   W  1N-S       120          AJ65.643.KQ2.JT2 K94.JT8.A865.865 83.AK72.T973.KQ7 QT72.Q95.J4.A943 | P-P-P-1D-P-1S-P-1N
392   W  2N-N       120          KQ43.Q3.T953.A72 JT65.K972.4.KQT3 72.AT865.AKJ76.4 A98.J4.Q82.J9865 | P-P-P-1H-P-1S-P-2D-P-2N
393   W  1S-N        80          J532.A7.K98.Q942 86.QJ9.QJ76.K875 A74.K542.32.AT63 KQT9.T863.AT54.J | P-P-P-1C-P-1S
394   W  4D-N      -100          A43.J973.AJ64.J9 T875.KT65.K2.832 Q2.Q2.T83.AKQ754 KJ96.A84.Q975.T6 | P-1D-P-2C-P-2D-P-3D-P-3H-P-4D
395   W  3H-S       -50          K63.J53.Q843.Q32 T92.KQT9.K9.J987 754.A8642.AT7.A6 AQJ8.7.J652.KT54 | P-P-P-1H-X-2H-P-P-X-P-3C-3H
396   W  1N-N      -100          T87.Q62.J42.A532 AK62.K75.865.JT7 J4.AT98.Q73.KQ96 Q953.J43.AKT9.84 | P-P-P-1C-P-1N
397   W  3D-S       110          KT.AQ53.T874.Q42 QJ762.876.J2.A53 98.92.AKQ5.KJT87 A543.KJT4.963.96 | P-P-P-1C-P-1H-1S-P=1=-P-1N-P-P-2S-P-P-3D | Max 2 !H
398   W  -W                      642.K852.42.AQ43 K97.Q763.KJT3.JT AQT.AJT.9765.965 J853.94.AQ8.K872 | P
399   W  3DX-W      100          AJ85.A62.T7.J952 Q976.8.9865.AK63 432.KJT95.AK3.T4 KT.Q743.QJ42.Q87 | P-P-P-1H-P-2C=1=-P-2H-P-P-X-P-3D-X | Reverse drury
400   W  1S-N       110          QJ98.95.AJ64.Q93 KT7.876.KT93.AJ5 A53.AQJ3.72.8764 642.KT42.Q85.KT2 | P-P-P-1C-P-1S
401   W  1S-N        80          T642.97.QJ7.AKT7 A98.K2.KT92.8432 K73.JT853.A4.QJ5 QJ5.AQ64.8653.96 | P-P-P-1H-P-1S
402   W  3D-E        50          J73.KQ64.Q72.K96 AT6.T52.K98653.T Q54.A83.JT.A8742 K982.J97.A4.QJ53 | P-P-3D
403   W  1N-S       120          J432.AK7.T62.QT3 K987.J832.KQ.854 T5.65.AJ97.AK972 AQ6.QT94.8543.J6 | P-P-P-1C-P-1S-P-1N
404   W  2S-W      -140          82.QT54.KJ92.K53 AT6.AJ8.Q64.T974 Q53.K962.87.AQJ2 KJ974.73.AT53.86 | P-P-P-1C-1S-X-2S
405   W  1N-S        90          AT865.Q75.J74.76 QJ73.T32.Q6.KT32 4.AJ6.A532.AJ954 K92.K984.KT98.Q8 | P-P-P-1C-P-1S-P-1N
406   W  2H-S       110          QJ42.A8.T64.QJ72 853.Q732.AKQ.543 K6.KJ654.J752.A8 AT97.T9.983.KT96 | P-P-P-1H-P-1S-P-2D-P-2H
407   W  -W                      QT62.932.K3.AT97 843.AK4.J942.J86 KJ97.QJ6.AT75.43 A5.T875.Q86.KQ52 | P
408   W  4C-S       150          K82.842.AQ32.T53 A9763.QJ96.97.J2 J.AT3.T84.AKQ976 QT54.K75.KJ65.84 | P-P-P-1C-P-1D-1S-2C-2S-3C-P-P-3S-4C
409   W  3D-S       110          T2.J975.KT2.QJ65 J976.QT43.A.AT93 AK3.K2.Q87654.72 Q854.A86.J93.K84 | P-P-1C-1D-1S-P-P-2D-P-P-2S-P-P-3D
410   W  -W                      Q73.AQ43.K942.52 952.T95.AT75.KQ9 AK64.K6.J63.T643 JT8.J872.Q8.AJ87 | P
411   W  2D-N       110          A73.T64.AT7632.9 QJT9.875.KJ.Q732 84.A932.95.AKJ86 K652.KQJ.Q84.T54 | P-2D
412   W  2H-N       140          K97.KQ76.T876.QJ JT86.T42.KQ5.963 42.AJ85.AJ2.K752 AQ53.93.943.AT84 | P-P-P-1C-P-1H-P-2H
413   W  1H-N       110          A86.JT43.J7.K872 QJ32.75.Q942.A63 K54.Q62.AKT85.T4 T97.AK98.63.QJ95 | P-P-P-1D-P-1H
414   W  1N-N        90          KT8.QJ5.J65.K943 J5.A632.Q82.JT75 A976.T9.AK43.862 Q432.K874.T97.AQ | P-P-P-1D-P-1N
415   W  3C-N      -100          T72.Q94.KQ3.QJ92 653.K8765.984.A3 AK9.T32.AJT.T764 QJ84.AJ.7652.K85 | P-P-2H-X-P-3C
416   W  2S-W      -110          Q75.75.JT85.KQJ8 AT2.J864.AQ3.965 K4.AKQT.9742.T43 J9863.932.K6.A72 | P-P-P-1D-1S-1N-2S
417   W  3H-W        50          K97.T2.J985.AQT5 AJT5.8764.K6.K74 643.AQ5.AT3.J863 Q82.KJ93.Q742.92 | P-P-1C-P-1H-P-2H-P-P-X-P-3C-3H
418   W  1N-S      -100          QJ62.KT84.J6.JT5 K85.J72.QT98.A87 A9.Q9.A732.Q9432 T743.A653.K54.K6 | P-P-P-1C-P-1H-P-1N
419   W  1N-S        90          J64.A86.7654.KJT 752.QJ93.AJ92.Q9 AT8.742.KT.A8432 KQ93.KT5.Q83.765 | P-P-P-1C-P-1D-P-1N
420   W  1N-E       100          K875.83.763.AKT7 Q32.52.A94.65432 T4.AQT64.KJ2.QJ8 AJ96.KJ97.QT85.9 | 1D-P-1N
421   W  1N-N       120          K84.KT4.Q32.K872 JT96.A753.T64.A3 A72.QJ62.K97.Q64 Q53.98.AJ85.JT95 | P-P-P-1C-P-1N
422   W  2N-N       120          QT7.QJ43.Q975.A5 KJ86.AT52.8.Q743 A54.9.KJT64.KT62 932.K876.A32.J98 | P-P-P-1D-P-1H-P-2C-P-2N
423   W  3D-S       110          QJT7.AT5.A63.T75 A854.J62.42.Q943 963.KQ4.QJ987.A2 K2.9873.KT5.KJ86 | P-P-P-1D-P-1S-P-P-X-XX-2C-2D-P-3D
424   W  1N-S        90          9842.983.AQT7.KJ QJ76.K764.J.QT76 K5.AQ52.K653.952 AT3.JT.9842.A843 | P-P-P-1D-P-1S-P-1N
425   W  1N-W       -90          KJ92.KT.T985.K64 AT63.532.AQJ3.T2 Q84.QJ84.74.AQ98 75.A976.K62.J753 | P-P-1D-P-1H-P-1S-P-1N
426   W  4H-S       620          KJ64.J73.Q762.A4 8.A542.A85.97632 AQT7.KQT986.9.T5 9532..KJT43.KQJ8 | P-P-P-1H-X-XX-2C-2H-P-3H-P-4H
427   W  3D-N       150          8743.K76.QJ84.A5 QT9.A9852.T972.9 5.J.AK653.KQJT83 AKJ62.QT43..7642 | 1S-P-1N=1=-2N=2=-P-3D | Forcing 1NT | Unusual 2NT
428   W  3N-N       600          JT9.K63.AKT7.T85 A754.95.QJ654.62 K3.QT82.32.AKJ43 Q862.AJ74.98.Q97 | P-P-2D-3C-P-3N
429   W  3D-S       130          Q986.K854.A6.Q75 543.AQT7.983.986 A7.9.KJT7542.KJ2 KJT2.J632.Q.AT43 | 1C-P-1H-3D
430   W  1N-N        90          653.K2.A753.J762 AJT7.QJ7.T42.KT8 K9.AT854.Q96.A93 Q842.963.KJ8.Q54 | P-P-P-1H-P-1N
431   W  1N-S        90          K852.AT9.J6542.2 93.QJ32.AQ98.Q73 T74.K65.K7.AJT84 AQJ6.874.T3.K965 | P-P-P-1C-P-1D-P-1N
432   W  1N-S        90          AT85.J2.9864.KT7 KQ74.974.52.A985 96.AK63.K73.Q632 J32.QT85.AQJT.J4 | P-P-P-1C-P-1S-P-1N
433   W  3C-S       130          K94.86.KJ93.AT94 AJT6.QJ2.T842.K8 82.K73.AQ.QJ6532 Q753.AT954.765.7 | P-P-P-1C-P-1D-P-2C-P-3C
434   W  -W                      876.A9.QJ95.QJT2 QJ5.KQ6.T32.K986 KT3.T752.A86.A43 A942.J843.K74.75 | P
435   W  2S-N       170          QT8753.A7.432.Q2 94.KJ96.KQT6.876 K6.Q853.87.AKT54 AJ2.T42.AJ95.J93 | P-2S
436   W  -W                      643.KJ5.A852.T74 Q52.QT98.QJ74.A8 AK8.632.T96.KJ95 JT97.A74.K3.Q632 | P
437   W  4S-W        50          A98.KJ96.Q753.53 QT73.7542..AKJ74 4.AQT8.AJ862.Q62 KJ652.3.KT94.T98 | P-P-1C-1D-1S-2D-2S-3D-3S-4D-P-P-4S
438   W  2H-N       140          AT7.7432.AT53.63 KQJ4.865.74.QT85 53.AQJT.K982.K74 9862.K9.QJ6.AJ92 | P-P-P-1D-P-1H-P-2H
439   W  2H-S       110          T874.KJ4.AJT3.T9 Q3.Q63.Q976.A654 K52.A9852.85.KJ3 AJ96.T7.K42.Q872 | P-P-P-1H-P-2C=1=-P-2H | Reverse drury
440   W  3H-S       170          QJ75.Q654.75.KQ5 T932.7.KQT4.AJT7 A8.AT932.AJ962.3 K64.KJ8.83.98642 | P-P-P-1H-P-2C=1=-P-2D=2=-P-2H-P-3H | Reverse drury | Artificial
441   W  1N-S        90          T987.92.K75.AQ32 K32.A76.T642.964 Q4.KJ53.AQ93.JT8 AJ65.QT84.J8.K75 | P-P-P-1D-P-1S-P-1N
442   W  1H-N       140          AK97.QT97.94.Q92 T653.A4.QT32.AT4 QJ.J63.KJ86.KJ87 842.K852.A75.653 | P-P-P-1D-P-1H
443   W  2H-N       140          J743.KQ85.K9.T73 652.74.AT87.AJ84 K8.AJ96.Q6542.K2 AQT9.T32.J3.Q965 | P-P-P-1D-P-1H-P-2H
444   W  3D-E        50          K87.J84.873.A864 J65.KQ3.KJ65.732 AT92.AT962.Q9.JT Q43.75.AT42.KQ95 | P-P-P-1H-P-2H-P-P-X-P-3D
445   W  -W                      QT3.J53.AQT8.Q73 752.K92.654.A985 AJ96.QT64.K2.JT2 K84.A87.J973.K64 | P
446   W  2D-S       130          T874.AT963.QT7.Q AK65.K875.95.432 9.QJ.AJ842.AJ865 QJ32.42.K63.KT97 | P-P-P-1D-P-1H-P-2C-P-2D
447   W  3D-E       100          965.K93.Q832.AT4 AKT4.T642.J75.K7 J83.QJ5.A9.QJ953 Q72.A87.KT64.862 | P-P-1D-P-3D
448   W  3C-S       130          AQ65.QJ63.T93.52 98732.A742.QJ6.3 T.T5.A82.AKQJT97 KJ4.K98.K754.864 | P-P-P-1C-P-1H-P-3C
449   W  2H-S       140          K854.T987.54.AT3 AT32.65.AQ87.982 J7.AKJ42.T63.KJ7 Q96.Q3.KJ92.Q654 | P-P-P-1H-P-2H
450   W  2N-N       120          KT8.KQ6.J983.Q63 AJ42.532.T5.KJ85 765.T94.AK642.A4 Q93.AJ87.Q7.T972 | P-P-P-1D-P-1N-P-2D-P-2N
451   W  1N-E       100          JT74.AT98.K.Q876 K82.KJ4.854.9532 Q93.75.AQJ32.KT4 A65.Q632.T976.AJ | 1D-P-1N
452   W  1N-E       -90          K985.K84.T53.J63 74.652.J984.AKQT QJ6.T973.AKQ7.75 AT32.AQJ.62.9842 | 1C-P-1D-P-1S-P-1N
453   W  1N-N       120          985.A83.QJ64.A76 KT43.642.K2.KQ85 A2.KJT5.AT5.J943 QJ76.Q97.9873.T2 | P-P-P-1C-P-1D-P-1H-P-1N
454   W  2D-E      -110          Q98.QT8.984.K952 AJT3.6532.KQT6.J K74.AJ94.A2.8743 652.K7.J753.AQT6 | P-P-1D-X-XX-2C-P-P-2D
455   W  -W                      A842.8643.AQT.98 73.KJ92.K865.J32 J95.Q7.J73.AKT65 KQT6.AT5.942.Q74 | P
456   W  3D-S       110          K83.952.KT3.KJT6 765.AQT3.J7.A985 A42.K876.Q9842.Q QJT9.J4.A65.7432 | P-P-1C-1D-1S-2D-X=1=-P-2S-P-P-3D | Support double redouble
457   W  3H-S       140          432.742.AKJ2.K95 AJT7.T5.Q954.AT6 KQ.KQJ93.876.J73 9865.A86.T3.Q842 | P-P-P-1H-P-2C=1=-P-2H-P-P-X-P-2S-3H | Reverse drury
458   W  1N-N        90          754.AJ7.KQ96.984 AQ92.K95.72.JT73 KT3.Q84.A853.K62 J86.T632.JT4.AQ5 | P-P-P-1D-P-1N
459   W  -W                      KJ762.K52.T7.J62 Q9.A84.QJ85.QT84 T84.QJ93.A43.A97 A53.T76.K962.K53 | P
460   W  -W                      7654.K63.K53.A83 KJ2.T8742.A7.752 AQ98.5.T964.KQT6 T3.AQJ9.QJ82.J94 | P
461   W  2D-S       110          K6.QJ64.J732.KJ7 AT82.9872..AQ964 754.AK.AT654.T52 QJ93.T53.KQ98.83 | P-P-1C-1D-1N-2D
462   W  -W                      Q873.753.A83.Q84 JT.QJ64.K954.A53 A94.KT9.QJ76.JT9 K652.A82.T2.K762 | P
463   W  3H-S       170          KJ63.A5.J742.QT4 T752.J4.KQ9.J732 94.KQT872.T5.AK5 AQ8.963.A863.986 | P-P-P-1H-P-1S-P-2H-P-3H
464   W  1N-E       -90          854.AT94.QT7.K54 K72.KJ82.J92.QT6 Q93.Q53.A43.A932 AJT6.76.K865.J87 | P-P-P-1C-P-1H-P-P-X-XX-1N
465   W  -W                      9743.Q52.A5.A963 QT2.J863.QJ73.Q4 865.AKT9.T96.KJ7 AKJ.74.K842.T852 | P
466   W  2H-S       110          K873.Q82.QT4.Q82 Q942.A5.J965.A64 J6.KJ964.AK8.T53 AT5.T73.732.KJ97 | P-P-P-1H-P-2H
467   W  1N-S       120          QT64.K53.AJ76.T7 K83.987.KQ5.9432 A2.AT6.T932.KJ65 J975.QJ42.84.AQ8 | P-P-P-1D-P-1S-P-1N
468   W  -W                      J94.A543.Q642.J6 A86.Q62.875.A543 K532.KT8.T93.KQ8 QT7.J97.AKJ.T972 | P
469   W  2C-N       110          Q986.AQJ.53.J863 AT75.K876.QT86.T K4.532.A974.AQ97 J32.T94.KJ2.K542 | P-P-P-1D-P-1S-P-1N-P-2C
470   W  -W                      JT65.AJ32.K9.Q75 82.T98.AJ52.AT84 AQ9.K6.Q8764.962 K743.Q754.T3.KJ3 | P
471   W  2H-N       140          T9.Q973.KQJ5.QJ6 QJ42.862.A43.A52 A76.AT54.T7.KT83 K853.KJ.9862.974 | P-P-P-1C-P-1H-P-2H
