/Users/adavidbailey/Practice-Bidding-Scenarios/BBA/After_Partner_Overcalls.pbn
board declarer contract score  par     | notes
  489     S       5C      400  S C 11 | Limit raise or better in !c | Cue bid, a !d stopper | Cue bid, a !h stopper
  490     S       4S      680  S S 12 | Michaels cuebid
  491     E       2H     -140  E H 9  | 
  492     N       2D      150  N D 11 | 
  493     E       4S     -620  E S 10 | Bergen
  494     S       2H      140  S H 9  | 
  495     E       3S     -170  E S 10 | 
  496     E       4H     -620  E H 10 | 
  497     S       2S      -50  S S 7  | 
  498     E       2H      100  E H 6  | 
  499     E       4S      100  E S 9  | Forcing 1nt
  500     N       2N     -100  N NT 7 | 
Statistics for /Users/adavidbailey/Practice-Bidding-Scenarios/BBA/After_Partner_Overcalls.pbn

nDeals = 304
nGames = 117
%Games = 38.48684210526316%

    2  1m opening allows 5m
    4  1m-3m blocking
    4  1x-(1y)-2z weak
    8  1x-(y)-2z forcing
    6  Bergen
    2  Bidable suit
    2  Blackwood 0314, for !c
    1  Blackwood 0314, for !d
    3  Blackwood 0314, for !h
    1  Blackwood 0314, for !s
   11  Cue bid, a !c stopper
    8  Cue bid, a !d stopper
    7  Cue bid, a !h stopper
    5  Cue bid, a !s stopper
    1  Denies a !c stopper
    1  Exclusion, for !d
    1  Exclusion, for !h
    1  Exclusion, for !s
    7  Fit showing jumps
   19  Forcing 1nt
    1  Jacoby 2nt
    2  Lebensohl after 1m
    6  Limit raise or better in !c
    4  Limit raise or better in !d
   29  Limit raise or better in !h
   20  Limit raise or better in !s
    3  Max 2 !h
    6  Max 2 !s
    1  Maximal doubles
   13  Michaels cuebid
    6  Mixed raise,  !h
    7  Mixed raise,  !s
    6  Splinter
    1  Stayman
    2  Strength cue bid
    9  Support double redouble
    3  To the partner's longer
    3  Two way game tries
    1  Unusual 1nt
    2  Unusual 2nt
    2  Unusual 4nt, 6+5+
